img_path,label
dataset/Human Faces Dataset\Real Images\000460.jpg,0
dataset/Human Faces Dataset\Real Images\000461.jpg,0
dataset/Human Faces Dataset\Real Images\000462.jpg,0
dataset/Human Faces Dataset\Real Images\000463.jpg,0
dataset/Human Faces Dataset\Real Images\000464.jpg,0
dataset/Human Faces Dataset\Real Images\000465.jpg,0
dataset/Human Faces Dataset\Real Images\000466.jpg,0
dataset/Human Faces Dataset\Real Images\000467.jpg,0
dataset/Human Faces Dataset\Real Images\000468.jpg,0
dataset/Human Faces Dataset\Real Images\000469.jpg,0
dataset/Human Faces Dataset\Real Images\000470.jpg,0
dataset/Human Faces Dataset\Real Images\000471.jpg,0
dataset/Human Faces Dataset\Real Images\000472.jpg,0
dataset/Human Faces Dataset\Real Images\000473.jpg,0
dataset/Human Faces Dataset\Real Images\000474.jpg,0
dataset/Human Faces Dataset\Real Images\000475.jpg,0
dataset/Human Faces Dataset\Real Images\000476.jpg,0
dataset/Human Faces Dataset\Real Images\000477.jpg,0
dataset/Human Faces Dataset\Real Images\000478.jpg,0
dataset/Human Faces Dataset\Real Images\000479.jpg,0
dataset/Human Faces Dataset\Real Images\000480.jpg,0
dataset/Human Faces Dataset\Real Images\000481.jpg,0
dataset/Human Faces Dataset\Real Images\000482.jpg,0
dataset/Human Faces Dataset\Real Images\000483.jpg,0
dataset/Human Faces Dataset\Real Images\000484.jpg,0
dataset/Human Faces Dataset\Real Images\000485.jpg,0
dataset/Human Faces Dataset\Real Images\000486.jpg,0
dataset/Human Faces Dataset\Real Images\000487.jpg,0
dataset/Human Faces Dataset\Real Images\000488.jpg,0
dataset/Human Faces Dataset\Real Images\000489.jpg,0
dataset/Human Faces Dataset\Real Images\000490.jpg,0
dataset/Human Faces Dataset\Real Images\000491.jpg,0
dataset/Human Faces Dataset\Real Images\000492.jpg,0
dataset/Human Faces Dataset\Real Images\000493.jpg,0
dataset/Human Faces Dataset\Real Images\000494.jpg,0
dataset/Human Faces Dataset\Real Images\000495.jpg,0
dataset/Human Faces Dataset\Real Images\000496.jpg,0
dataset/Human Faces Dataset\Real Images\000497.jpg,0
dataset/Human Faces Dataset\Real Images\000498.jpg,0
dataset/Human Faces Dataset\Real Images\000499.jpg,0
dataset/Human Faces Dataset\Real Images\000500.jpg,0
dataset/Human Faces Dataset\Real Images\000501.jpg,0
dataset/Human Faces Dataset\Real Images\000502.jpg,0
dataset/Human Faces Dataset\Real Images\000503.jpg,0
dataset/Human Faces Dataset\Real Images\000504.jpg,0
dataset/Human Faces Dataset\Real Images\000505.jpg,0
dataset/Human Faces Dataset\Real Images\000506.jpg,0
dataset/Human Faces Dataset\Real Images\000507.jpg,0
dataset/Human Faces Dataset\Real Images\000508.jpg,0
dataset/Human Faces Dataset\Real Images\000509.jpg,0
dataset/Human Faces Dataset\Real Images\000510.jpg,0
dataset/Human Faces Dataset\Real Images\000511.jpg,0
dataset/Human Faces Dataset\Real Images\000512.jpg,0
dataset/Human Faces Dataset\Real Images\000513.jpg,0
dataset/Human Faces Dataset\Real Images\000514.jpg,0
dataset/Human Faces Dataset\Real Images\000515.jpg,0
dataset/Human Faces Dataset\Real Images\000516.jpg,0
dataset/Human Faces Dataset\Real Images\000517.jpg,0
dataset/Human Faces Dataset\Real Images\000518.jpg,0
dataset/Human Faces Dataset\Real Images\000519.jpg,0
dataset/Human Faces Dataset\Real Images\000520.jpg,0
dataset/Human Faces Dataset\Real Images\000521.jpg,0
dataset/Human Faces Dataset\Real Images\000522.jpg,0
dataset/Human Faces Dataset\Real Images\000523.jpg,0
dataset/Human Faces Dataset\Real Images\000524.jpg,0
dataset/Human Faces Dataset\Real Images\000525.jpg,0
dataset/Human Faces Dataset\Real Images\000526.jpg,0
dataset/Human Faces Dataset\Real Images\000527.jpg,0
dataset/Human Faces Dataset\Real Images\000528.jpg,0
dataset/Human Faces Dataset\Real Images\000529.jpg,0
dataset/Human Faces Dataset\Real Images\000530.jpg,0
dataset/Human Faces Dataset\Real Images\000531.jpg,0
dataset/Human Faces Dataset\Real Images\000532.jpg,0
dataset/Human Faces Dataset\Real Images\000533.jpg,0
dataset/Human Faces Dataset\Real Images\000534.jpg,0
dataset/Human Faces Dataset\Real Images\000535.jpg,0
dataset/Human Faces Dataset\Real Images\000536.jpg,0
dataset/Human Faces Dataset\Real Images\000537.jpg,0
dataset/Human Faces Dataset\Real Images\000538.jpg,0
dataset/Human Faces Dataset\Real Images\000539.jpg,0
dataset/Human Faces Dataset\Real Images\000540.jpg,0
dataset/Human Faces Dataset\Real Images\000541.jpg,0
dataset/Human Faces Dataset\Real Images\000542.jpg,0
dataset/Human Faces Dataset\Real Images\000543.jpg,0
dataset/Human Faces Dataset\Real Images\000544.jpg,0
dataset/Human Faces Dataset\Real Images\000545.jpg,0
dataset/Human Faces Dataset\Real Images\000546.jpg,0
dataset/Human Faces Dataset\Real Images\000547.jpg,0
dataset/Human Faces Dataset\Real Images\000548.jpg,0
dataset/Human Faces Dataset\Real Images\000549.jpg,0
dataset/Human Faces Dataset\Real Images\000550.jpg,0
dataset/Human Faces Dataset\Real Images\000551.jpg,0
dataset/Human Faces Dataset\Real Images\000552.jpg,0
dataset/Human Faces Dataset\Real Images\000553.jpg,0
dataset/Human Faces Dataset\Real Images\000554.jpg,0
dataset/Human Faces Dataset\Real Images\000555.jpg,0
dataset/Human Faces Dataset\Real Images\000556.jpg,0
dataset/Human Faces Dataset\Real Images\000557.jpg,0
dataset/Human Faces Dataset\Real Images\000558.jpg,0
dataset/Human Faces Dataset\Real Images\000559.jpg,0
dataset/Human Faces Dataset\Real Images\000560.jpg,0
dataset/Human Faces Dataset\Real Images\000561.jpg,0
dataset/Human Faces Dataset\Real Images\000562.jpg,0
dataset/Human Faces Dataset\Real Images\000563.jpg,0
dataset/Human Faces Dataset\Real Images\000564.jpg,0
dataset/Human Faces Dataset\Real Images\000565.jpg,0
dataset/Human Faces Dataset\Real Images\000566.jpg,0
dataset/Human Faces Dataset\Real Images\000567.jpg,0
dataset/Human Faces Dataset\Real Images\000568.jpg,0
dataset/Human Faces Dataset\Real Images\000569.jpg,0
dataset/Human Faces Dataset\Real Images\000570.jpg,0
dataset/Human Faces Dataset\Real Images\000571.jpg,0
dataset/Human Faces Dataset\Real Images\000572.jpg,0
dataset/Human Faces Dataset\Real Images\000573.jpg,0
dataset/Human Faces Dataset\Real Images\000574.jpg,0
dataset/Human Faces Dataset\Real Images\000575.jpg,0
dataset/Human Faces Dataset\Real Images\000576.jpg,0
dataset/Human Faces Dataset\Real Images\000577.jpg,0
dataset/Human Faces Dataset\Real Images\000578.jpg,0
dataset/Human Faces Dataset\Real Images\000579.jpg,0
dataset/Human Faces Dataset\Real Images\000580.jpg,0
dataset/Human Faces Dataset\Real Images\000581.jpg,0
dataset/Human Faces Dataset\Real Images\000582.jpg,0
dataset/Human Faces Dataset\Real Images\000583.jpg,0
dataset/Human Faces Dataset\Real Images\000584.jpg,0
dataset/Human Faces Dataset\Real Images\000585.jpg,0
dataset/Human Faces Dataset\Real Images\000586.jpg,0
dataset/Human Faces Dataset\Real Images\000587.jpg,0
dataset/Human Faces Dataset\Real Images\000588.jpg,0
dataset/Human Faces Dataset\Real Images\000589.jpg,0
dataset/Human Faces Dataset\Real Images\000590.jpg,0
dataset/Human Faces Dataset\Real Images\000591.jpg,0
dataset/Human Faces Dataset\Real Images\000592.jpg,0
dataset/Human Faces Dataset\Real Images\000593.jpg,0
dataset/Human Faces Dataset\Real Images\000594.jpg,0
dataset/Human Faces Dataset\Real Images\000595.jpg,0
dataset/Human Faces Dataset\Real Images\000596.jpg,0
dataset/Human Faces Dataset\Real Images\000597.jpg,0
dataset/Human Faces Dataset\Real Images\000598.jpg,0
dataset/Human Faces Dataset\Real Images\000599.jpg,0
dataset/Human Faces Dataset\Real Images\000600.jpg,0
dataset/Human Faces Dataset\Real Images\000601.jpg,0
dataset/Human Faces Dataset\Real Images\000602.jpg,0
dataset/Human Faces Dataset\Real Images\000603.jpg,0
dataset/Human Faces Dataset\Real Images\000604.jpg,0
dataset/Human Faces Dataset\Real Images\000605.jpg,0
dataset/Human Faces Dataset\Real Images\000606.jpg,0
dataset/Human Faces Dataset\Real Images\000607.jpg,0
dataset/Human Faces Dataset\Real Images\000608.jpg,0
dataset/Human Faces Dataset\Real Images\000609.jpg,0
dataset/Human Faces Dataset\Real Images\000610.jpg,0
dataset/Human Faces Dataset\Real Images\000611.jpg,0
dataset/Human Faces Dataset\Real Images\000612.jpg,0
dataset/Human Faces Dataset\Real Images\000613.jpg,0
dataset/Human Faces Dataset\Real Images\000614.jpg,0
dataset/Human Faces Dataset\Real Images\000615.jpg,0
dataset/Human Faces Dataset\Real Images\000616.jpg,0
dataset/Human Faces Dataset\Real Images\000617.jpg,0
dataset/Human Faces Dataset\Real Images\000618.jpg,0
dataset/Human Faces Dataset\Real Images\000619.jpg,0
dataset/Human Faces Dataset\Real Images\000620.jpg,0
dataset/Human Faces Dataset\Real Images\000621.jpg,0
dataset/Human Faces Dataset\Real Images\000622.jpg,0
dataset/Human Faces Dataset\Real Images\000623.jpg,0
dataset/Human Faces Dataset\Real Images\000624.jpg,0
dataset/Human Faces Dataset\Real Images\000625.jpg,0
dataset/Human Faces Dataset\Real Images\000626.jpg,0
dataset/Human Faces Dataset\Real Images\000627.jpg,0
dataset/Human Faces Dataset\Real Images\000628.jpg,0
dataset/Human Faces Dataset\Real Images\000629.jpg,0
dataset/Human Faces Dataset\Real Images\000630.jpg,0
dataset/Human Faces Dataset\Real Images\000631.jpg,0
dataset/Human Faces Dataset\Real Images\000632.jpg,0
dataset/Human Faces Dataset\Real Images\000633.jpg,0
dataset/Human Faces Dataset\Real Images\000634.jpg,0
dataset/Human Faces Dataset\Real Images\000635.jpg,0
dataset/Human Faces Dataset\Real Images\000636.jpg,0
dataset/Human Faces Dataset\Real Images\000637.jpg,0
dataset/Human Faces Dataset\Real Images\000638.jpg,0
dataset/Human Faces Dataset\Real Images\000639.jpg,0
dataset/Human Faces Dataset\Real Images\000640.jpg,0
dataset/Human Faces Dataset\Real Images\000641.jpg,0
dataset/Human Faces Dataset\Real Images\000642.jpg,0
dataset/Human Faces Dataset\Real Images\000643.jpg,0
dataset/Human Faces Dataset\Real Images\000644.jpg,0
dataset/Human Faces Dataset\Real Images\000645.jpg,0
dataset/Human Faces Dataset\Real Images\000646.jpg,0
dataset/Human Faces Dataset\Real Images\000647.jpg,0
dataset/Human Faces Dataset\Real Images\000648.jpg,0
dataset/Human Faces Dataset\Real Images\000649.jpg,0
dataset/Human Faces Dataset\Real Images\000650.jpg,0
dataset/Human Faces Dataset\Real Images\000651.jpg,0
dataset/Human Faces Dataset\Real Images\000652.jpg,0
dataset/Human Faces Dataset\Real Images\000653.jpg,0
dataset/Human Faces Dataset\Real Images\000654.jpg,0
dataset/Human Faces Dataset\Real Images\000655.jpg,0
dataset/Human Faces Dataset\Real Images\000656.jpg,0
dataset/Human Faces Dataset\Real Images\000657.jpg,0
dataset/Human Faces Dataset\Real Images\000658.jpg,0
dataset/Human Faces Dataset\Real Images\000659.jpg,0
dataset/Human Faces Dataset\Real Images\000660.jpg,0
dataset/Human Faces Dataset\Real Images\000661.jpg,0
dataset/Human Faces Dataset\Real Images\000662.jpg,0
dataset/Human Faces Dataset\Real Images\000663.jpg,0
dataset/Human Faces Dataset\Real Images\000664.jpg,0
dataset/Human Faces Dataset\Real Images\000665.jpg,0
dataset/Human Faces Dataset\Real Images\000666.jpg,0
dataset/Human Faces Dataset\Real Images\000667.jpg,0
dataset/Human Faces Dataset\Real Images\000668.jpg,0
dataset/Human Faces Dataset\Real Images\000669.jpg,0
dataset/Human Faces Dataset\Real Images\000670.jpg,0
dataset/Human Faces Dataset\Real Images\000671.jpg,0
dataset/Human Faces Dataset\Real Images\000672.jpg,0
dataset/Human Faces Dataset\Real Images\000673.jpg,0
dataset/Human Faces Dataset\Real Images\000674.jpg,0
dataset/Human Faces Dataset\Real Images\000675.jpg,0
dataset/Human Faces Dataset\Real Images\000676.jpg,0
dataset/Human Faces Dataset\Real Images\000677.jpg,0
dataset/Human Faces Dataset\Real Images\000678.jpg,0
dataset/Human Faces Dataset\Real Images\000679.jpg,0
dataset/Human Faces Dataset\Real Images\000680.jpg,0
dataset/Human Faces Dataset\Real Images\000681.jpg,0
dataset/Human Faces Dataset\Real Images\000682.jpg,0
dataset/Human Faces Dataset\Real Images\000683.jpg,0
dataset/Human Faces Dataset\Real Images\000684.jpg,0
dataset/Human Faces Dataset\Real Images\000685.jpg,0
dataset/Human Faces Dataset\Real Images\000686.jpg,0
dataset/Human Faces Dataset\Real Images\000687.jpg,0
dataset/Human Faces Dataset\Real Images\000688.jpg,0
dataset/Human Faces Dataset\Real Images\000689.jpg,0
dataset/Human Faces Dataset\Real Images\000690.jpg,0
dataset/Human Faces Dataset\Real Images\000691.jpg,0
dataset/Human Faces Dataset\Real Images\000692.jpg,0
dataset/Human Faces Dataset\Real Images\000693.jpg,0
dataset/Human Faces Dataset\Real Images\000694.jpg,0
dataset/Human Faces Dataset\Real Images\000695.jpg,0
dataset/Human Faces Dataset\Real Images\000696.jpg,0
dataset/Human Faces Dataset\Real Images\000697.jpg,0
dataset/Human Faces Dataset\Real Images\000698.jpg,0
dataset/Human Faces Dataset\Real Images\000699.jpg,0
dataset/Human Faces Dataset\Real Images\000700.jpg,0
dataset/Human Faces Dataset\Real Images\000701.jpg,0
dataset/Human Faces Dataset\Real Images\000702.jpg,0
dataset/Human Faces Dataset\Real Images\000703.jpg,0
dataset/Human Faces Dataset\Real Images\000704.jpg,0
dataset/Human Faces Dataset\Real Images\000705.jpg,0
dataset/Human Faces Dataset\Real Images\000706.jpg,0
dataset/Human Faces Dataset\Real Images\000707.jpg,0
dataset/Human Faces Dataset\Real Images\000708.jpg,0
dataset/Human Faces Dataset\Real Images\000709.jpg,0
dataset/Human Faces Dataset\Real Images\000710.jpg,0
dataset/Human Faces Dataset\Real Images\000711.jpg,0
dataset/Human Faces Dataset\Real Images\000712.jpg,0
dataset/Human Faces Dataset\Real Images\000713.jpg,0
dataset/Human Faces Dataset\Real Images\000714.jpg,0
dataset/Human Faces Dataset\Real Images\000715.jpg,0
dataset/Human Faces Dataset\Real Images\000716.jpg,0
dataset/Human Faces Dataset\Real Images\000717.jpg,0
dataset/Human Faces Dataset\Real Images\000718.jpg,0
dataset/Human Faces Dataset\Real Images\000719.jpg,0
dataset/Human Faces Dataset\Real Images\000720.jpg,0
dataset/Human Faces Dataset\Real Images\000721.jpg,0
dataset/Human Faces Dataset\Real Images\000722.jpg,0
dataset/Human Faces Dataset\Real Images\000723.jpg,0
dataset/Human Faces Dataset\Real Images\000724.jpg,0
dataset/Human Faces Dataset\Real Images\000725.jpg,0
dataset/Human Faces Dataset\Real Images\000726.jpg,0
dataset/Human Faces Dataset\Real Images\000727.jpg,0
dataset/Human Faces Dataset\Real Images\000728.jpg,0
dataset/Human Faces Dataset\Real Images\000729.jpg,0
dataset/Human Faces Dataset\Real Images\000730.jpg,0
dataset/Human Faces Dataset\Real Images\000731.jpg,0
dataset/Human Faces Dataset\Real Images\000732.jpg,0
dataset/Human Faces Dataset\Real Images\000733.jpg,0
dataset/Human Faces Dataset\Real Images\000734.jpg,0
dataset/Human Faces Dataset\Real Images\000735.jpg,0
dataset/Human Faces Dataset\Real Images\000736.jpg,0
dataset/Human Faces Dataset\Real Images\000737.jpg,0
dataset/Human Faces Dataset\Real Images\000738.jpg,0
dataset/Human Faces Dataset\Real Images\000739.jpg,0
dataset/Human Faces Dataset\Real Images\000740.jpg,0
dataset/Human Faces Dataset\Real Images\000741.jpg,0
dataset/Human Faces Dataset\Real Images\000742.jpg,0
dataset/Human Faces Dataset\Real Images\000743.jpg,0
dataset/Human Faces Dataset\Real Images\000744.jpg,0
dataset/Human Faces Dataset\Real Images\000745.jpg,0
dataset/Human Faces Dataset\Real Images\000746.jpg,0
dataset/Human Faces Dataset\Real Images\000747.jpg,0
dataset/Human Faces Dataset\Real Images\000748.jpg,0
dataset/Human Faces Dataset\Real Images\000749.jpg,0
dataset/Human Faces Dataset\Real Images\000750.jpg,0
dataset/Human Faces Dataset\Real Images\000751.jpg,0
dataset/Human Faces Dataset\Real Images\000752.jpg,0
dataset/Human Faces Dataset\Real Images\000753.jpg,0
dataset/Human Faces Dataset\Real Images\000754.jpg,0
dataset/Human Faces Dataset\Real Images\000755.jpg,0
dataset/Human Faces Dataset\Real Images\000756.jpg,0
dataset/Human Faces Dataset\Real Images\000757.jpg,0
dataset/Human Faces Dataset\Real Images\000758.jpg,0
dataset/Human Faces Dataset\Real Images\000759.jpg,0
dataset/Human Faces Dataset\Real Images\000760.jpg,0
dataset/Human Faces Dataset\Real Images\000761.jpg,0
dataset/Human Faces Dataset\Real Images\000762.jpg,0
dataset/Human Faces Dataset\Real Images\000763.jpg,0
dataset/Human Faces Dataset\Real Images\000764.jpg,0
dataset/Human Faces Dataset\Real Images\000765.jpg,0
dataset/Human Faces Dataset\Real Images\000766.jpg,0
dataset/Human Faces Dataset\Real Images\000767.jpg,0
dataset/Human Faces Dataset\Real Images\000768.jpg,0
dataset/Human Faces Dataset\Real Images\000769.jpg,0
dataset/Human Faces Dataset\Real Images\000770.jpg,0
dataset/Human Faces Dataset\Real Images\000771.jpg,0
dataset/Human Faces Dataset\Real Images\000772.jpg,0
dataset/Human Faces Dataset\Real Images\000773.jpg,0
dataset/Human Faces Dataset\Real Images\000774.jpg,0
dataset/Human Faces Dataset\Real Images\000775.jpg,0
dataset/Human Faces Dataset\Real Images\000776.jpg,0
dataset/Human Faces Dataset\Real Images\000777.jpg,0
dataset/Human Faces Dataset\Real Images\000778.jpg,0
dataset/Human Faces Dataset\Real Images\000779.jpg,0
dataset/Human Faces Dataset\Real Images\000780.jpg,0
dataset/Human Faces Dataset\Real Images\000781.jpg,0
dataset/Human Faces Dataset\Real Images\000782.jpg,0
dataset/Human Faces Dataset\Real Images\000783.jpg,0
dataset/Human Faces Dataset\Real Images\000784.jpg,0
dataset/Human Faces Dataset\Real Images\000785.jpg,0
dataset/Human Faces Dataset\Real Images\000786.jpg,0
dataset/Human Faces Dataset\Real Images\000787.jpg,0
dataset/Human Faces Dataset\Real Images\000788.jpg,0
dataset/Human Faces Dataset\Real Images\000789.jpg,0
dataset/Human Faces Dataset\Real Images\000790.jpg,0
dataset/Human Faces Dataset\Real Images\000791.jpg,0
dataset/Human Faces Dataset\Real Images\000792.jpg,0
dataset/Human Faces Dataset\Real Images\000793.jpg,0
dataset/Human Faces Dataset\Real Images\000794.jpg,0
